None,ticker,date,open,high,low,close,volume,dividends,closeunadj,lastupdated
4990,SPY,2001-03-29,114.7,116.5,112.14,115.48,12060300.0,0.0,115.48,2020-08-06
4991,SPY,2001-03-28,116.9,116.95,114.9,115.04,10953300.0,0.0,115.04,2020-08-06
4992,SPY,2001-03-27,115.62,118.65,115.28,118.31,12880700.0,0.0,118.31,2020-08-06
4993,SPY,2001-03-26,115.7,116.27,114.77,115.94,9943800.0,0.0,115.94,2020-08-06
4994,SPY,2001-03-23,113.25,114.66,111.5,114.48,12861700.0,0.0,114.48,2020-08-06
4995,SPY,2001-03-22,112.02,112.6,108.04,111.12,28624800.0,0.0,111.12,2020-08-06
4996,SPY,2001-03-21,114.18,115.26,111.9,112.26,19004600.0,0.0,112.26,2020-08-06
4997,SPY,2001-03-20,117.9,118.46,114.11,114.2,15083900.0,0.0,114.2,2020-08-06
4998,SPY,2001-03-19,115.76,117.69,114.82,117.35,10067800.0,0.0,117.35,2020-08-06
4999,SPY,2001-03-16,117.13,117.4,114.81,115.01,58514600.0,0.316,115.01,2020-08-06
5000,SPY,2001-03-15,118.45,118.86,117.36,117.68,10370300.0,0.0,117.68,2020-08-06
5001,SPY,2001-03-14,117.05,119.29,115.75,117.65,19883400.0,0.0,117.65,2020-08-06
5002,SPY,2001-03-13,119.4,120.44,117.53,120.02,12888000.0,0.0,120.02,2020-08-06
5003,SPY,2001-03-12,122.34,122.5,117.75,118.08,13972900.0,0.0,118.08,2020-08-06
5004,SPY,2001-03-09,126.1,126.1,123.11,123.36,10020300.0,0.0,123.36,2020-08-06
5005,SPY,2001-03-08,126.6,127.24,126.14,127.12,6055000.0,0.0,127.12,2020-08-06
5006,SPY,2001-03-07,126.9,127.04,125.76,126.98,6371700.0,0.0,126.98,2020-08-06
5007,SPY,2001-03-06,126.35,127.75,125.49,126.08,6917000.0,0.0,126.08,2020-08-06
5008,SPY,2001-03-05,124.15,124.78,123.81,124.74,5293200.0,0.0,124.74,2020-08-06
5009,SPY,2001-03-02,122.5,125.65,122.3,123.61,12564300.0,0.0,123.61,2020-08-06
5010,SPY,2001-03-01,124.05,124.6,121.75,124.6,14672000.0,0.0,124.6,2020-08-06
5011,SPY,2001-02-28,126.75,126.84,123.27,123.95,14825800.0,0.0,123.95,2020-08-06
5012,SPY,2001-02-27,126.8,127.84,125.51,126.44,11415000.0,0.0,126.44,2020-08-06
5013,SPY,2001-02-26,125.8,127.62,124.5,127.62,11503700.0,0.0,127.62,2020-08-06
5014,SPY,2001-02-23,125.08,125.54,121.8,124.96,20173000.0,0.0,124.96,2020-08-06
5015,SPY,2001-02-22,126.35,126.54,123.02,125.81,21281600.0,0.0,125.81,2020-08-06
5016,SPY,2001-02-21,127.9,128.84,125.5,125.62,10910800.0,0.0,125.62,2020-08-06
5017,SPY,2001-02-20,131.04,131.14,128.1,128.39,5760000.0,0.0,128.39,2020-08-06
5018,SPY,2001-02-16,131.0,131.29,129.3,130.4,6434900.0,0.0,130.4,2020-08-06
5019,SPY,2001-02-15,132.84,133.52,131.99,133.34,5929800.0,0.0,133.34,2020-08-06
5020,SPY,2001-02-14,132.65,132.65,130.66,132.06,8400100.0,0.0,132.06,2020-08-06
5021,SPY,2001-02-13,133.7,134.17,132.0,132.26,6587600.0,0.0,132.26,2020-08-06
5022,SPY,2001-02-12,131.7,133.5,131.7,133.35,5804400.0,0.0,133.35,2020-08-06
5023,SPY,2001-02-09,133.35,133.35,131.26,131.84,9913000.0,0.0,131.84,2020-08-06
5024,SPY,2001-02-08,134.8,135.4,133.1,133.12,5943300.0,0.0,133.12,2020-08-06
5025,SPY,2001-02-07,134.72,135.4,133.68,134.69,5748700.0,0.0,134.69,2020-08-06
5026,SPY,2001-02-06,135.3,136.7,135.22,135.39,7106700.0,0.0,135.39,2020-08-06
5027,SPY,2001-02-05,134.8,135.94,134.75,135.79,4352900.0,0.0,135.79,2020-08-06
5028,SPY,2001-02-02,137.4,137.99,134.75,134.8,8276600.0,0.0,134.8,2020-08-06
5029,SPY,2001-02-01,137.1,137.95,136.25,137.93,8239100.0,0.0,137.93,2020-08-06
5030,SPY,2001-01-31,137.4,138.7,136.6,137.02,9706900.0,0.0,137.02,2020-08-06
5031,SPY,2001-01-30,136.3,137.92,135.79,137.8,7069100.0,0.0,137.8,2020-08-06
5032,SPY,2001-01-29,135.5,136.9,135.37,136.6,6705900.0,0.0,136.6,2020-08-06
5033,SPY,2001-01-26,135.156,136.125,134.453,135.875,7136800.0,0.0,135.875,2020-08-06
5034,SPY,2001-01-25,136.25,137.25,135.656,136.031,10818300.0,0.0,136.031,2020-08-06
5035,SPY,2001-01-24,136.25,137.313,135.844,136.375,6199900.0,0.0,136.375,2020-08-06
5036,SPY,2001-01-23,134.469,136.656,134.156,135.969,8463100.0,0.0,135.969,2020-08-06
5037,SPY,2001-01-22,134.25,135.781,133.563,134.906,7050900.0,0.0,134.906,2020-08-06
5038,SPY,2001-01-19,136.188,136.188,133.875,134.016,7782500.0,0.0,134.016,2020-08-06
5039,SPY,2001-01-18,133.438,135.703,132.938,134.781,8107000.0,0.0,134.781,2020-08-06
5040,SPY,2001-01-17,134.844,135.047,132.641,133.453,7851400.0,0.0,133.453,2020-08-06
5041,SPY,2001-01-16,132.0,133.188,131.516,132.844,8542200.0,0.0,132.844,2020-08-06
5042,SPY,2001-01-12,132.688,133.719,131.281,132.0,7244000.0,0.0,132.0,2020-08-06
5043,SPY,2001-01-11,131.094,133.484,131.094,132.25,7245100.0,0.0,132.25,2020-08-06
5044,SPY,2001-01-10,129.0,132.125,128.813,132.125,8746100.0,0.0,132.125,2020-08-06
5045,SPY,2001-01-09,131.047,131.5,129.422,129.844,5702400.0,0.0,129.844,2020-08-06
5046,SPY,2001-01-08,129.875,130.188,127.688,130.188,6625300.0,0.0,130.188,2020-08-06
5047,SPY,2001-01-05,133.469,133.625,129.188,129.188,12911400.0,0.0,129.188,2020-08-06
5048,SPY,2001-01-04,134.938,135.469,133.0,133.547,9219000.0,0.0,133.547,2020-08-06
5049,SPY,2001-01-03,128.313,136.0,127.656,135.0,19431600.0,0.0,135.0,2020-08-06
5050,SPY,2001-01-02,132.0,132.156,127.563,128.813,8737500.0,0.0,128.813,2020-08-06
5051,SPY,2000-12-29,134.063,134.281,131.188,131.188,8774600.0,0.0,131.188,2020-08-06
5052,SPY,2000-12-28,132.813,133.875,132.594,133.719,8358700.0,0.0,133.719,2020-08-06
5053,SPY,2000-12-27,131.75,133.734,131.25,133.313,4854100.0,0.0,133.313,2020-08-06
5054,SPY,2000-12-26,130.844,132.344,130.281,132.344,4665300.0,0.0,132.344,2020-08-06
5055,SPY,2000-12-22,129.0,131.109,128.844,130.938,10182900.0,0.0,130.938,2020-08-06
5056,SPY,2000-12-21,126.0,128.859,125.531,127.125,14331500.0,0.0,127.125,2020-08-06
5057,SPY,2000-12-20,128.625,128.938,126.094,126.25,9994300.0,0.0,126.25,2020-08-06
5058,SPY,2000-12-19,132.469,134.969,130.016,130.016,9616600.0,0.0,130.016,2020-08-06
5059,SPY,2000-12-18,132.063,133.469,131.766,132.719,7235400.0,0.0,132.719,2020-08-06
5060,SPY,2000-12-15,133.125,133.125,130.563,130.969,9065300.0,0.411,130.969,2020-08-06
5061,SPY,2000-12-14,135.875,136.5,134.031,134.406,7678400.0,0.0,134.406,2020-08-06
5062,SPY,2000-12-13,139.25,139.406,136.031,136.141,6070500.0,0.0,136.141,2020-08-06
5063,SPY,2000-12-12,138.188,138.813,137.375,138.031,5022900.0,0.0,138.031,2020-08-06
5064,SPY,2000-12-11,137.375,139.563,136.719,138.625,6405600.0,0.0,138.625,2020-08-06
5065,SPY,2000-12-08,137.063,139.469,133.875,133.969,10276300.0,0.0,133.969,2020-08-06
5066,SPY,2000-12-07,134.875,135.875,133.656,133.656,6529100.0,0.0,133.656,2020-08-06
5067,SPY,2000-12-06,137.781,138.344,135.031,135.516,12888000.0,0.0,135.516,2020-08-06
5068,SPY,2000-12-05,134.875,138.25,134.406,137.719,8883400.0,0.0,137.719,2020-08-06
5069,SPY,2000-12-04,131.875,133.875,131.5,133.344,6996600.0,0.0,133.344,2020-08-06
5070,SPY,2000-12-01,133.188,134.063,131.0,132.219,7587200.0,0.0,132.219,2020-08-06
5071,SPY,2000-11-30,132.5,133.5,129.75,132.281,11201600.0,0.0,132.281,2020-08-06
5072,SPY,2000-11-29,134.375,135.906,133.266,133.438,6914100.0,0.0,133.438,2020-08-06
5073,SPY,2000-11-28,135.125,136.594,133.641,133.688,5336100.0,0.0,133.688,2020-08-06
5074,SPY,2000-11-27,136.469,136.688,135.313,136.031,5992000.0,0.0,136.031,2020-08-06
5075,SPY,2000-11-24,133.625,134.969,133.625,134.844,3411600.0,0.0,134.844,2020-08-06
5076,SPY,2000-11-22,134.344,134.875,132.125,132.141,5736900.0,0.0,132.141,2020-08-06
5077,SPY,2000-11-21,134.875,136.188,133.516,135.375,7684300.0,0.0,135.375,2020-08-06
5078,SPY,2000-11-20,135.75,136.375,134.313,134.688,5458500.0,0.0,134.688,2020-08-06
5079,SPY,2000-11-17,137.313,139.0,135.75,136.641,6551100.0,0.0,136.641,2020-08-06
5080,SPY,2000-11-16,138.578,139.875,137.313,137.375,6684100.0,0.0,137.375,2020-08-06
5081,SPY,2000-11-15,139.063,140.109,137.75,139.563,8837700.0,0.0,139.563,2020-08-06
5082,SPY,2000-11-14,137.469,139.625,137.0,139.125,7668900.0,0.0,139.125,2020-08-06
5083,SPY,2000-11-13,135.625,136.984,133.016,135.563,17285300.0,0.0,135.563,2020-08-06
5084,SPY,2000-11-10,139.0,139.469,136.531,136.625,8569500.0,0.0,136.625,2020-08-06
5085,SPY,2000-11-09,140.0,141.219,137.25,140.031,10635300.0,0.0,140.031,2020-08-06
5086,SPY,2000-11-08,144.063,144.063,140.563,140.563,6123300.0,0.0,140.563,2020-08-06
5087,SPY,2000-11-07,143.141,144.0,142.563,143.75,5231300.0,0.0,143.75,2020-08-06
5088,SPY,2000-11-06,143.156,144.297,143.031,143.781,4042500.0,0.0,143.781,2020-08-06
5089,SPY,2000-11-03,143.469,143.75,142.375,142.781,5187100.0,0.0,142.781,2020-08-06
5090,SPY,2000-11-02,143.156,143.906,142.516,142.703,11395100.0,0.0,142.703,2020-08-06
5091,SPY,2000-11-01,142.25,143.25,141.219,142.469,6753600.0,0.0,142.469,2020-08-06
5092,SPY,2000-10-31,141.016,143.688,140.063,142.953,7752400.0,0.0,142.953,2020-08-06
5093,SPY,2000-10-30,138.438,141.094,138.156,140.531,10154100.0,0.0,140.531,2020-08-06
5094,SPY,2000-10-27,137.875,139.281,136.625,139.281,9762900.0,0.0,139.281,2020-08-06
5095,SPY,2000-10-26,137.125,137.656,134.031,136.688,9345800.0,0.0,136.688,2020-08-06
5096,SPY,2000-10-25,138.75,139.563,136.125,136.313,9137600.0,0.0,136.313,2020-08-06
5097,SPY,2000-10-24,140.969,141.938,139.0,139.594,5750700.0,0.0,139.594,2020-08-06
5098,SPY,2000-10-23,139.938,141.031,138.938,140.531,5290000.0,0.0,140.531,2020-08-06
5099,SPY,2000-10-20,138.375,141.188,138.375,139.906,7373500.0,0.0,139.906,2020-08-06
5100,SPY,2000-10-19,136.844,139.453,136.438,139.313,8767300.0,0.0,139.313,2020-08-06
5101,SPY,2000-10-18,132.625,136.125,130.156,134.25,10897300.0,0.0,134.25,2020-08-06
5102,SPY,2000-10-17,138.438,138.563,134.406,134.75,7831700.0,0.0,134.75,2020-08-06
5103,SPY,2000-10-16,137.406,138.234,136.688,138.188,5659000.0,0.0,138.188,2020-08-06
5104,SPY,2000-10-13,132.938,137.656,132.875,137.563,11778800.0,0.0,137.563,2020-08-06
5105,SPY,2000-10-12,137.281,137.594,132.781,133.125,12336900.0,0.0,133.125,2020-08-06
5106,SPY,2000-10-11,137.625,138.625,135.125,136.531,10346000.0,0.0,136.531,2020-08-06
5107,SPY,2000-10-10,140.094,141.25,137.688,137.688,6104700.0,0.0,137.688,2020-08-06
5108,SPY,2000-10-09,141.313,141.313,139.375,140.0,4508000.0,0.0,140.0,2020-08-06
5109,SPY,2000-10-06,143.875,144.641,139.75,141.063,10014900.0,0.0,141.063,2020-08-06
5110,SPY,2000-10-05,143.406,144.844,143.313,144.188,4566900.0,0.0,144.188,2020-08-06
5111,SPY,2000-10-04,142.875,144.25,141.75,143.688,6148900.0,0.0,143.688,2020-08-06
5112,SPY,2000-10-03,144.531,145.75,142.281,142.5,9347200.0,0.0,142.5,2020-08-06
5113,SPY,2000-10-02,144.281,144.906,143.141,143.844,5517800.0,0.0,143.844,2020-08-06
5114,SPY,2000-09-29,145.469,145.969,143.625,143.625,9333600.0,0.0,143.625,2020-08-06
5115,SPY,2000-09-28,143.188,146.328,142.891,145.0,7036400.0,0.0,145.0,2020-08-06
5116,SPY,2000-09-27,143.563,143.969,142.125,143.156,7186200.0,0.0,143.156,2020-08-06
5117,SPY,2000-09-26,144.375,145.0,142.406,142.406,5302400.0,0.0,142.406,2020-08-06
5118,SPY,2000-09-25,145.938,146.063,143.719,144.25,9726300.0,0.0,144.25,2020-08-06
5119,SPY,2000-09-22,142.625,145.313,142.422,145.281,7791300.0,0.0,145.281,2020-08-06
5120,SPY,2000-09-21,144.469,145.563,142.625,142.688,5972300.0,0.0,142.688,2020-08-06
5121,SPY,2000-09-20,145.688,146.031,143.156,144.891,6508100.0,0.0,144.891,2020-08-06
5122,SPY,2000-09-19,145.125,146.313,144.703,145.969,6588200.0,0.0,145.969,2020-08-06
5123,SPY,2000-09-18,146.375,146.969,144.203,144.656,5109300.0,0.0,144.656,2020-08-06
5124,SPY,2000-09-15,148.188,148.25,146.0,146.0,4085700.0,0.375,146.0,2020-08-06
5125,SPY,2000-09-14,149.875,149.938,148.156,149.641,3397100.0,0.0,149.641,2020-08-06
5126,SPY,2000-09-13,148.0,149.344,147.656,148.891,7691600.0,0.0,148.891,2020-08-06
5127,SPY,2000-09-12,149.75,150.25,148.438,148.5,4769100.0,0.0,148.5,2020-08-06
5128,SPY,2000-09-11,149.75,151.188,148.688,149.594,3937500.0,0.0,149.594,2020-08-06
5129,SPY,2000-09-08,150.281,150.5,149.328,149.813,3518200.0,0.0,149.813,2020-08-06
5130,SPY,2000-09-07,150.25,151.078,149.828,150.844,4265500.0,0.0,150.844,2020-08-06
5131,SPY,2000-09-06,151.188,151.953,149.531,149.563,4322200.0,0.0,149.563,2020-08-06
5132,SPY,2000-09-05,151.875,152.203,150.813,151.281,3470800.0,0.0,151.281,2020-08-06
5133,SPY,2000-09-01,153.25,153.594,152.0,152.5,3191200.0,0.0,152.5,2020-08-06
5134,SPY,2000-08-31,151.063,153.094,150.906,152.344,4863100.0,0.0,152.344,2020-08-06
5135,SPY,2000-08-30,151.313,151.5,150.344,150.344,3964800.0,0.0,150.344,2020-08-06
5136,SPY,2000-08-29,151.438,151.875,150.906,151.797,3561900.0,0.0,151.797,2020-08-06
5137,SPY,2000-08-28,151.25,152.906,151.25,151.766,5518700.0,0.0,151.766,2020-08-06
5138,SPY,2000-08-25,151.156,151.625,150.938,151.25,2822200.0,0.0,151.25,2020-08-06
5139,SPY,2000-08-24,151.156,151.5,150.5,151.313,4529000.0,0.0,151.313,2020-08-06
5140,SPY,2000-08-23,149.813,151.281,149.281,150.844,5483200.0,0.0,150.844,2020-08-06
5141,SPY,2000-08-22,150.563,151.313,150.094,150.25,3075300.0,0.0,150.25,2020-08-06
5142,SPY,2000-08-21,150.031,150.719,149.406,150.5,2380600.0,0.0,150.5,2020-08-06
5143,SPY,2000-08-18,150.375,150.375,149.219,149.688,4626400.0,0.0,149.688,2020-08-06
5144,SPY,2000-08-17,148.688,150.438,148.344,150.188,5652200.0,0.0,150.188,2020-08-06
5145,SPY,2000-08-16,149.313,149.938,147.844,148.625,5191600.0,0.0,148.625,2020-08-06
5146,SPY,2000-08-15,149.344,149.813,148.563,149.156,5564600.0,0.0,149.156,2020-08-06
5147,SPY,2000-08-14,147.781,149.563,147.063,149.281,2966700.0,0.0,149.281,2020-08-06
5148,SPY,2000-08-11,146.625,148.0,145.563,147.406,5089400.0,0.0,147.406,2020-08-06
5149,SPY,2000-08-10,147.531,147.859,146.281,146.719,4193400.0,0.0,146.719,2020-08-06
5150,SPY,2000-08-09,149.141,149.219,147.375,147.438,5383800.0,0.0,147.438,2020-08-06
5151,SPY,2000-08-08,147.5,148.813,147.5,148.688,3658700.0,0.0,148.688,2020-08-06
5152,SPY,2000-08-07,146.719,148.438,146.375,148.125,4159800.0,0.0,148.125,2020-08-06
5153,SPY,2000-08-04,146.313,146.719,145.406,146.375,3686600.0,0.0,146.375,2020-08-06
5154,SPY,2000-08-03,142.875,145.813,142.625,145.594,4607100.0,0.0,145.594,2020-08-06
5155,SPY,2000-08-02,143.875,145.406,143.625,144.594,7439800.0,0.0,144.594,2020-08-06
5156,SPY,2000-08-01,143.625,144.719,143.125,143.875,3946600.0,0.0,143.875,2020-08-06
5157,SPY,2000-07-31,142.938,144.125,142.063,143.0,5265500.0,0.0,143.0,2020-08-06
5158,SPY,2000-07-28,145.719,145.906,141.516,142.094,6229500.0,0.0,142.094,2020-08-06
5159,SPY,2000-07-27,145.938,146.625,144.688,145.375,7652600.0,0.0,145.375,2020-08-06
5160,SPY,2000-07-26,146.969,147.156,145.641,145.875,12062500.0,0.0,145.875,2020-08-06
5161,SPY,2000-07-25,147.75,147.844,146.781,147.313,4757100.0,0.0,147.313,2020-08-06
5162,SPY,2000-07-24,148.125,148.859,146.563,146.844,5628500.0,0.0,146.844,2020-08-06
5163,SPY,2000-07-21,149.75,149.75,147.688,147.688,5656900.0,0.0,147.688,2020-08-06
5164,SPY,2000-07-20,149.0,150.625,148.813,150.625,4538900.0,0.0,150.625,2020-08-06
5165,SPY,2000-07-19,149.469,149.906,148.25,148.563,8506800.0,0.0,148.563,2020-08-06
5166,SPY,2000-07-18,150.625,150.625,149.344,149.766,4262100.0,0.0,149.766,2020-08-06
5167,SPY,2000-07-17,150.984,151.984,150.688,151.0,4208300.0,0.0,151.0,2020-08-06
5168,SPY,2000-07-14,150.438,151.25,149.672,151.25,5341900.0,0.0,151.25,2020-08-06
5169,SPY,2000-07-13,149.984,150.375,149.188,149.781,5356000.0,0.0,149.781,2020-08-06
5170,SPY,2000-07-12,149.281,150.125,148.688,149.125,5883000.0,0.0,149.125,2020-08-06
5171,SPY,2000-07-11,147.469,149.125,147.156,148.156,5431600.0,0.0,148.156,2020-08-06
5172,SPY,2000-07-10,147.875,148.906,147.531,147.844,2816100.0,0.0,147.844,2020-08-06
5173,SPY,2000-07-07,146.688,148.781,146.25,148.094,3034800.0,0.0,148.094,2020-08-06
5174,SPY,2000-07-06,144.938,146.469,144.219,145.75,5963200.0,0.0,145.75,2020-08-06
5175,SPY,2000-07-05,146.375,146.656,144.375,144.625,2748200.0,0.0,144.625,2020-08-06
5176,SPY,2000-07-03,145.438,147.438,145.188,147.281,1436600.0,0.0,147.281,2020-08-06
5177,SPY,2000-06-30,143.938,145.594,143.891,145.281,7420200.0,0.0,145.281,2020-08-06
5178,SPY,2000-06-29,144.75,145.75,143.516,144.188,6345700.0,0.0,144.188,2020-08-06
5179,SPY,2000-06-28,145.625,146.984,145.313,145.563,5347700.0,0.0,145.563,2020-08-06
5180,SPY,2000-06-27,145.984,146.719,145.016,145.156,4159500.0,0.0,145.156,2020-08-06
5181,SPY,2000-06-26,145.375,146.25,144.875,146.234,5201300.0,0.0,146.234,2020-08-06
5182,SPY,2000-06-23,145.813,146.125,143.875,144.375,4863300.0,0.0,144.375,2020-08-06
5183,SPY,2000-06-22,147.563,147.688,145.0,145.625,7490500.0,0.0,145.625,2020-08-06
5184,SPY,2000-06-21,146.938,148.438,146.891,147.875,3115000.0,0.0,147.875,2020-08-06
5185,SPY,2000-06-20,148.188,148.875,147.0,147.938,6480000.0,0.0,147.938,2020-08-06
5186,SPY,2000-06-19,146.469,149.156,146.25,148.469,5106900.0,0.0,148.469,2020-08-06
5187,SPY,2000-06-16,148.313,148.313,145.875,146.594,5567900.0,0.348,146.594,2020-08-06
5188,SPY,2000-06-15,148.125,148.75,146.844,148.156,5881200.0,0.0,148.156,2020-08-06
5189,SPY,2000-06-14,148.25,148.875,147.188,147.844,6420500.0,0.0,147.844,2020-08-06
5190,SPY,2000-06-13,144.813,147.75,144.625,147.594,6558700.0,0.0,147.594,2020-08-06
5191,SPY,2000-06-12,146.969,146.969,144.875,144.875,3678900.0,0.0,144.875,2020-08-06
5192,SPY,2000-06-09,147.5,147.969,145.625,146.594,3085300.0,0.0,146.594,2020-08-06
5193,SPY,2000-06-08,147.5,147.75,146.063,146.906,5723100.0,0.0,146.906,2020-08-06
5194,SPY,2000-06-07,146.625,148.0,146.0,147.484,4919500.0,0.0,147.484,2020-08-06
5195,SPY,2000-06-06,146.625,147.781,145.906,146.469,4858900.0,0.0,146.469,2020-08-06
5196,SPY,2000-06-05,147.469,148.219,146.875,147.125,6998100.0,0.0,147.125,2020-08-06
5197,SPY,2000-06-02,148.938,149.094,147.484,147.844,8962200.0,0.0,147.844,2020-08-06
5198,SPY,2000-06-01,143.688,145.438,143.0,145.313,8961600.0,0.0,145.313,2020-08-06
5199,SPY,2000-05-31,142.563,144.0,142.094,142.813,6056500.0,0.0,142.813,2020-08-06
5200,SPY,2000-05-30,140.0,142.938,139.469,142.5,5362700.0,0.0,142.5,2020-08-06
5201,SPY,2000-05-26,138.813,139.688,137.328,138.0,4814000.0,0.0,138.0,2020-08-06
5202,SPY,2000-05-25,140.688,141.813,137.719,137.844,8278900.0,0.0,137.844,2020-08-06
